,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
162,ハヤテのごとく！（TVアニメ動画）,2007年春アニメ,3.8,https://img.anikore.jp/images/anime/0/2/3/1023/1023.jpg?width=122&height=122&type=crop,不幸な少年・高校生の綾崎ハヤテは、ギャンブル好きで浪費癖のある両親の生活を支えるため、バイトの日々を送っていた。だが、1億5000万円の借金を作った両親は、その負債をハヤテに押し付けて行方不明に... ▼もっと読む
163,ワンパンマン（TVアニメ動画）,2015年秋アニメ,4.0,https://img.anikore.jp/images/anime/3/1/8/9318/9318.jpg?width=122&height=122&type=crop,「ワンパンマン」は、強くなりすぎたためにどんな怪人も一撃で倒してしまうヒーロー・サイタマが主人公のアクションもの。 ▼もっと読む
164,サーバント×サービス（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/8/1/6081/6081.jpg?width=122&height=122&type=crop,北海道、某市、某区役所。山神ルーシー…さんがひょんなことから配属されたこの区役所は、ちょっと個性的かもしれない職員達ばかりが働く区役所だった。そんな山神ルーシー…と職員達が元気に秘密に活躍（！？... ▼もっと読む
165,みなみけ おかわり（TVアニメ動画）,2008年冬アニメ,3.6,https://img.anikore.jp/images/anime/1/4/1/1141/1141.jpg?width=122&height=122&type=crop,しっかり者の長女・春香、バカ野郎日本代表と千秋に呼ばれている次女の夏奈、辛辣な言葉を吐く小学生・三女の千秋という南家三姉妹を平凡な日常を中心に送るゆるゆる日常ギャグ漫画のアニメ第2弾。 ▼もっと読む
166,きんいろモザイク（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/8/2/6082/6082.jpg?width=122&height=122&type=crop,"イギリスでホームステイをしていた忍に、帰国からしばらく経った高校1年生のある日、一通のエアメールが届く。
差出人はイギリスで出会った少女、アリス。なんと今度はアリスが日本に来るという。アリスと... ▼もっと読む"
167,みなみけ ただいま（TVアニメ動画）,2013年冬アニメ,3.9,https://img.anikore.jp/images/anime/9/3/7/3937/3937.jpg?width=122&height=122&type=crop,"「この物語は南家3姉妹の平凡な日常を淡々と描くものです。過度な期待はしないでください。」
との前置きの通り、南家3姉妹とその周辺人物たちの日常を描く物語。 ▼もっと読む"
168,勇者になれなかった俺はしぶしぶ就職を決意しました。（TVアニメ動画）,2013年秋アニメ,3.4,https://img.anikore.jp/images/anime/6/7/9/7679/7679.jpg?width=122&height=122&type=crop,勇者試験を目の前にして魔王が倒され、勇者になれなかったラウルは、王都にある小さな電気店、マジックショップ・レオンに就職。勇者から電気店店員となったラウルは忙しい毎日を送っていた。そんなラウルの平... ▼もっと読む
169,ウィッチクラフトワークス（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/images/anime/7/4/1/7741/7741.jpg?width=122&height=122&type=crop,平凡なスクールライフを送る男子高校生・多華宮仄と、文武両道、容姿端麗で絶大な人気を誇る学園のマドンナ・火々里綾火。クラスメイトながら住む世界が違うふたりであったが、仄に隠されたある秘密から、主従... ▼もっと読む
170,ゆるゆり♪♪（TVアニメ動画）,2012年夏アニメ,3.8,https://img.anikore.jp/images/anime/5/6/6/3566/3566.jpg?width=122&height=122&type=crop,七森中の「娯楽部」に所属する女子中学生4人と、それを取り巻く生徒会の女の子たち。彼女たちの時に笑いあり、時に百合ありのまったりとした日常生活を描く。個性的な登場人物たちの中にあって存在感の薄さを... ▼もっと読む
171,セキレイ（TVアニメ動画）,2008年夏アニメ,3.6,https://img.anikore.jp/51JCKkLgdwL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"2020年、新東帝都に聳え立つ超巨大企業M・B・Iのビル頂上で、一人の男が高らかに鶺鴒計画の発動を宣言した。放たれた108羽のセキレイは、葦牙と共に最後の生き残りを掛けて闘い合うのだ、と…。
... ▼もっと読む"
172,じょしらく（TVアニメ動画）,2012年夏アニメ,3.7,https://img.anikore.jp/images/anime/7/4/3/3743/3743.jpg?width=122&height=122&type=crop,別冊少年マガジン（講談社）2009年10月号（創刊号）から連載中。さよなら絶望先生の久米田康治原作、ヤス作画による別冊少年マガジン連載の女子落語漫画「じょしらく」のTVアニメ化が決定！アニメーシ... ▼もっと読む
173,Aチャンネル（TVアニメ動画）,2011年春アニメ,3.6,https://img.anikore.jp/images/anime/4/8/0/2480/2480.jpg?width=122&height=122&type=crop,「Aチャンネル」は学園コメディ。天然かつドジッ子のるん、その幼馴染でるんが大好きなトオル、弱気な関西娘ユー子、ツッコミ役のナギの個性的な4人が織り成すハイスクールライフが描かれている。 ▼もっと読む
174,おおきく振りかぶって（TVアニメ動画）,2007年春アニメ,4.0,https://img.anikore.jp/41V3Z7JpoDL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,主人公の三橋廉（みはし れん）は中学時代、祖父の経営する群馬県の三星学園野球部でエース投手だったが、チームメイトからは「『ヒイキ』でエースをやらせてもらっている」と疎まれ続け、極端に卑屈な暗い性... ▼もっと読む
175,荒川アンダー ザ ブリッジ×ブリッジ [第2期]（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/51BI%2BXHG3sL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,主人公・市ノ宮行は世界のトップ企業社長の御曹司。幼い頃から父に「他人に借りを作るな」と教えられ、その教え通りに借りを作らずに生きてきた。しかし、ひょんなことから溺れかけた際、荒川河川敷に住むニノ... ▼もっと読む
176,DOG DAYS ドッグデイズ（TVアニメ動画）,2011年春アニメ,3.7,https://img.anikore.jp/images/anime/8/5/3/2853/2853.jpg?width=122&height=122&type=crop,隣国・ガレット獅子団領国からの侵略戦争を受けるビスコッティ共和国。ガレット獅子団領国の頭首・レオンミシェリ姫が続ける苛烈な侵攻に、敗北を重ねるビスコッティ騎士団。そんな国の現状に心を痛めたビスコ... ▼もっと読む
177,鋼殻のレギオス（TVアニメ動画）,2009年冬アニメ,3.6,https://img.anikore.jp/61l2DKaB7dL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"時の果てとも言うべき遠い未来。世界は“汚染物質”に覆われ、大地の実りから見捨てられていた。
人の住めない荒野には“汚染獣”と呼ばれる異形の怪物たちが闊歩し、人類は、それ自体が意識を持ち、歩行す... ▼もっと読む"
178,NHKにようこそ！（TVアニメ動画）,2006年夏アニメ,3.8,https://img.anikore.jp/516B6DN52PL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,大学を中退して4年目の佐藤達広は、ひきこもりとなっていた。佐藤は、自分が大学を辞め、無職でひきこもりであることなど全てが、謎の巨大組織の陰謀であると妄想する。その組織の名はNHK（日本ひきこもり... ▼もっと読む
179,それでも町は廻っている（TVアニメ動画）,2010年秋アニメ,3.8,https://img.anikore.jp/51tz9b4kQgL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,嵐山歩鳥は、丸子商店街の喫茶店「シーサイド」で、ウェイトレスのアルバイトをする女子高校生。ある日、マスターの磯端ウキが、店を繁盛させる秘策を思いつく。それは、話題のメイド喫茶だった。しかし、関係... ▼もっと読む
180,ささみさん＠がんばらない（TVアニメ動画）,2013年冬アニメ,3.6,https://img.anikore.jp/images/anime/9/2/2/3922/3922.jpg?width=122&height=122&type=crop,"引きこもりの「ささみさん」と奴隷体質の「お兄ちゃん」のささやかな生活に降りかかる、八百万の神々による怪奇現象。
そして、個性あふれる「邪神三姉妹」とのありえないラブコメ。
そんな日常系として... ▼もっと読む"
181,よんでますよ、アザゼルさん。（TVアニメ動画）,2011年春アニメ,3.7,https://img.anikore.jp/images/anime/9/3/2/2932/2932.jpg?width=122&height=122&type=crop,芥辺探偵事務所で働く女子大生・佐隈りん子。彼女は雇い主である芥辺に素質を見出され、助手として依頼をこなしてい くうちに、悪魔探偵」という芥辺の裏の顔を知ることになる。ある日、「夫と浮気相手を別れ... ▼もっと読む
182,六畳間の侵略者！？（TVアニメ動画）,2014年夏アニメ,3.6,https://img.anikore.jp/images/anime/0/1/6/8016/8016.jpg?width=122&height=122&type=crop,高校入学から一人暮らしを始めることになった苦学生、里見孝太郎が見つけた家賃五千円の格安物件。その部屋“こころな荘一〇六号室”は…狙われていた!意外なところからつぎつぎ現れる可愛い侵略者たちと、孝... ▼もっと読む
183,ブラッドラッド（TVアニメ動画）,2013年夏アニメ,3.5,https://img.anikore.jp/images/anime/5/8/4/7584/7584.jpg?width=122&height=122&type=crop,魔界のとある地区で“ナワバリボス”をしている吸血鬼・スタズ。吸血鬼然としている事が嫌いで、ジャパニーズカルチャーを愛する彼のナワバリにある日、日本人の少女・柳冬実が迷い込んでくる。ナマの人間、し... ▼もっと読む
184,マンガ家さんとアシスタントさんと（TVアニメ動画）,2014年春アニメ,3.6,https://img.anikore.jp/images/anime/8/5/0/7850/7850.jpg?width=122&height=122&type=crop,"主人公でスケベな漫画家の「愛徒勇気」とアシスタントの「足須沙穂都」との日常生活をゆるりと描く、爆笑マンガ家コメディー。

原作:ヒロユキ、監督:古田丈司、シリーズ構成・脚本:伊丹あき、キャラ... ▼もっと読む"
185,キルミーベイベー（TVアニメ動画）,2012年冬アニメ,3.6,https://img.anikore.jp/images/anime/4/1/9/3419/3419.jpg?width=122&height=122&type=crop,ごく普通に学校に通う「殺し屋」の少女・ソーニャとその友人・やすなが繰り広げる、コミカルで少しバイオレンスを含んだ日常を描く作品。 ▼もっと読む
186,となりの関くん（TVアニメ動画）,2014年冬アニメ,3.5,https://img.anikore.jp/images/anime/6/6/6/7666/7666.jpg?width=122&height=122&type=crop,－－とある学校の授業中。先生の目を盗んで机での一人遊びに興じる男子生徒・関くんと、そんな関くんの遊びを隣の席から観察（or 妨害or 参加）する女子生徒・横井さん。毎回予想外の展開を見せる関くん... ▼もっと読む
187,C3 -シーキューブ-（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/2/5/8/3258/3258.jpg?width=122&height=122&type=crop,ある日、高校生の夜知春亮のもとに、旅先の父親から謎の黒い立方体が届く。それはヒトになるまで《負の思念》を取り込んだ呪われた道具だった。黒い立方体ことフィアは夜知家に居候しながら、おなじく夜知家の... ▼もっと読む
188,星空へ架かる橋（TVアニメ動画）,2011年春アニメ,3.6,https://img.anikore.jp/images/anime/8/2/6/2826/2826.jpg?width=122&height=122&type=crop,病気がちな弟・歩の転地療養に付き合う形で山比古町に引っ越した主人公・星野一馬。しかし、町の学園「山比古南学園」への転入初日に道に迷ってしまった一馬は偶然同じ学園にかよう中津川初と出会い学園まで案... ▼もっと読む
189,新妹魔王の契約者（TVアニメ動画）,2015年冬アニメ,3.3,https://img.anikore.jp/images/anime/1/4/9/8149/8149.jpg?width=122&height=122&type=crop,「お前、妹が欲しいって言ってたよな」高校生の東城刃更に再婚宣言した父は、義理の妹になる女の子二人を連れて同居させた。そして自分はあっという間に海外出張へ行ってしまう。澪と万理亜、二人の少女は父が... ▼もっと読む
190,にゃんこい！（TVアニメ動画）,2009年秋アニメ,3.6,https://img.anikore.jp/51%2B4kwU5urL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"「ネコの願いを100個叶えないと、アンタ……ネコになっちまうよ」。
大のネコ嫌い＆ネコアレルギーの高校生・潤平は、とある事件をきっかけにネコたちの言葉がわかる身体になってしまう。
寄ってくる... ▼もっと読む"
191,まりあ†ほりっく[マリアホリック]（TVアニメ動画）,2009年冬アニメ,3.7,https://img.anikore.jp/images/anime/2/7/4/1274/1274.jpg?width=122&height=122&type=crop,男性恐怖症で同性愛者 （百合趣味）の女子高生・宮前かなこは、運命の相手（女性限定）との出会いを求めて、天の妃女学院附属中学高等学校に編入する。そこで出会ったのは、1年 下の祇堂鞠也。その可憐な美... ▼もっと読む
192,弱虫ペダル（TVアニメ動画）,2013年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/1/3/7613/7613.jpg?width=122&height=122&type=crop,原作:渡辺航(秋田書店「週刊少年チャンピオン」連載) 監督:鍋島修 シリーズ構成:吉田玲子、キャラクターデザイン:吉田隆彦、メカニックデザイン:水村良男、メインアニメーター:堀内... ▼もっと読む
193,下ネタという概念が存在しない退屈な世界（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/0/5/4/9054/9054.jpg?width=122&height=122&type=crop,16年前の「公序良俗健全育成法」成立により、日本から性的な言葉が喪われた時代。憧れの先輩・アンナが生徒会長を務める国内有数の風紀優良校に入学した奥間狸吉は、《雪原の青》と名乗るペロリストに弱みを... ▼もっと読む
194,黒子のバスケ(第2期)（TVアニメ動画）,2013年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/0/0/7600/7600.jpg?width=122&height=122&type=crop,"誠凛高校バスケ部は、ウィンターカップでの『キセキの世代』との全面戦争へ向けて、激しい練習を積んでいた。
そんなある休日ストリートバスケの大会に参加した黒子たちは、会場で火神のアメリカ時代の兄貴... ▼もっと読む"
195,恋愛ラボ-LOVE LAB-（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/7/5/3975/3975.jpg?width=122&height=122&type=crop,"『恋愛ラボ（LOVE LAB）』は、名門女子校として知られる藤女こと藤崎女子中学校を舞台に、恋に恋する乙女たち生徒会メンバーの5人の美少女が繰り広げる恋愛研究コメディ。
原作は芳文社「まんがタ... ▼もっと読む"
196,魔法戦争（TVアニメ動画）,2014年冬アニメ,3.0,https://img.anikore.jp/images/anime/6/8/9/7689/7689.jpg?width=122&height=122&type=crop,七瀬武は過去にとある事故を起こしてしまったがそれ以外はクラスでも生真面目な生徒と見られている普通の高校生で幼馴染の五十島くるみとはくるみの諸事情により偽の恋人関係を築いていた。だが、ある日武は部... ▼もっと読む
197,ハマトラ（TVアニメ動画）,2014年冬アニメ,3.4,https://img.anikore.jp/images/anime/7/3/5/7735/7735.jpg?width=122&height=122&type=crop,2014年横浜。ナイスとムラサキのコンビ探偵“ハマトラ”は、事務所としてテーブルを間借りしているカフェ・ノーウェアで仲間たちと一緒に今日も仕事の依頼を待っていた。そんな中、2人の元へと舞い込んだ... ▼もっと読む
198,ネトゲの嫁は女の子じゃないと思った？（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/0/7/9/10079/10079.jpg?width=122&height=122&type=crop,ネトゲの女キャラに告白！　→残念！　ネカマでした☆　……そんな黒歴史を秘めた少年・英騎が、今度はネトゲ内で女キャラに告白された。まさか黒歴史の再来!?　と思いきや、相手であるアコ＝玉置亜子は本物... ▼もっと読む
199,侵略！？イカ娘 2期（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/9/7/7/2977/2977.jpg?width=122&height=122&type=crop,イカ娘が巻き起こす、ずーっと真夏の癒し系？ほのぼの侵略コメディ！！海洋汚染を続けてきた人類を侵略するために深海から地上にやってきたイカ娘。しかし、最初の侵略拠点として目をつけた海の家“れもん”す... ▼もっと読む
200,星刻の竜騎士（ドラグナー）（TVアニメ動画）,2014年春アニメ,3.3,https://img.anikore.jp/images/anime/8/8/9/7889/7889.jpg?width=122&height=122&type=crop,"竜と契約を交わした者が通うアンサリヴァン騎竜学院の生徒アッシュは、契約の証「星刻」を持ちつつもパートナーの竜がいまだ誕生していないために肩身の狭い思いをしていた。
彼の身に宿っていた竜は、ある... ▼もっと読む"
201,俺物語！！（TVアニメ動画）,2015年春アニメ,3.8,https://img.anikore.jp/images/anime/7/3/0/8730/8730.jpg?width=122&height=122&type=crop,巨漢で真っすぐな性格のため男からは厚い人望を得るものの、女性に縁のない高校1年生の猛男と、心優しい少女・大和、猛男の幼なじみでイケメンの砂川誠を中心に、互いを思いやる心の交流が描かれる。 ▼もっと読む
202,マギ The Kingdom of magic (2期)（TVアニメ動画）,2013年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/3/4/7634/7634.jpg?width=122&height=122&type=crop,"迷宮ザガンを攻略し、シンドリア王国での宴を満喫するアラジンたち。
そこでアラジンはシンドバッドから、『三人のマギ』について聞かされ、シンドリア王国のマギとしてレーム帝国に行くことを持ちかけられ... ▼もっと読む"
203,めだかボックス（TVアニメ動画）,2012年春アニメ,3.4,https://img.anikore.jp/images/anime/5/5/7/3557/3557.jpg?width=122&height=122&type=crop,文武両道・容姿端麗・質実剛健・才色兼備・有言実行…の完璧超人である箱庭学園の1年生、黒神めだか。彼女は入学したてでありながらも、生徒会長選挙で大言壮語を放った結果、98%の支持率を得て箱... ▼もっと読む
204,艦隊これくしょん -艦これ-（TVアニメ動画）,2015年冬アニメ,3.5,https://img.anikore.jp/images/anime/7/6/5/7765/7765.jpg?width=122&height=122&type=crop,"人類がその制海権を失ってしまった世界。海を蹂躙する脅威、それが「深海棲艦」。その­脅威に対抗できるのは、「艦娘」と呼ばれる在りし日の艦艇の魂を持つ娘たちだけ――。

深海棲艦に対抗する艦隊の... ▼もっと読む"
205,ゆゆ式（TVアニメ動画）,2013年春アニメ,3.7,https://img.anikore.jp/images/anime/9/8/5/3985/3985.jpg?width=122&height=122&type=crop,"この春、女子高生になった、ゆずこ、唯（ゆい）、縁（ゆかり）の３人組はいつもいっしょの学園生活。
放課後は部員３人、パソコン２台とホワイトボード１代の「情報処理部」で、てきとうに決めた単語をググ... ▼もっと読む"
206,SHUFFLE！ シャッフル（TVアニメ動画）,2005年夏アニメ,3.5,https://img.anikore.jp/51CQ9QRS5KL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"人間が生活する「人間界」に突然扉が現れ、神族が住む「神界」と魔族が住む「魔界」とが繋がって人間界に「魔法」がもたらされてから10年。
人族、神族、魔族の通う国立バーベナ学園に通うため、幼馴染み... ▼もっと読む"
207,あっちこっち（TVアニメ動画）,2012年春アニメ,3.6,https://img.anikore.jp/images/anime/6/8/6/3686/3686.jpg?width=122&height=122&type=crop,『あっちこっち』は、異識による4コマ漫画。「まんがタイムきらら」で2006年10月号からから12月号の三ヶ月の読みきりの後に連載。2012年にTVアニメ化。素直になれないツンネコ娘・つみきと、乙... ▼もっと読む
208,さよなら絶望先生（TVアニメ動画）,2007年夏アニメ,3.8,https://img.anikore.jp/510MlgXZK8L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,始まりの季節、春。希望に胸を膨らませた「何事もポジティブにしかとれない少女」風浦可符香は、桜の木で首をくくる「何事もネガティブにしかとれない男」糸色望と出会う。出会ってはいけない2人だったが、望... ▼もっと読む
209,ご注文はうさぎですか？？ （第2期）（TVアニメ動画）,2015年秋アニメ,3.9,https://img.anikore.jp/images/anime/0/6/8/9068/9068.jpg?width=122&height=122&type=crop,"この春から高校に通うべく新しい街にやってきたココア。
道にまよって偶然に喫茶ラビットハウスに入るが、実はそこが彼女が住み込む事になっていた喫茶店だった。
ちっちゃくてクールなチノ、軍人気質な... ▼もっと読む"
210,Fate／kaleid liner プリズマ☆イリヤ（TVアニメ動画）,2013年夏アニメ,3.7,https://img.anikore.jp/images/anime/6/9/8/3698/3698.jpg?width=122&height=122&type=crop,イリヤは穂群原学園に通うごく普通の女の子。ある日、飛来してきたカレイドステッキの人工天然精霊マジカルルビーによって、強制的に契約を結ばれ、魔法少女プリズマイリヤになる。本来のカレイドステッキの持... ▼もっと読む
211,俺がお嬢様学校に「庶民サンプル」としてゲッツされた件（TVアニメ動画）,2015年秋アニメ,3.4,https://img.anikore.jp/images/anime/0/7/9/8079/8079.jpg?width=122&height=122&type=crop,「あなたは、我が校の“庶民サンプル”に選ばれました」ごく平凡な高校生・神楽坂公人は、ある日突然、『清華院女学校』に拉致されてしまう!伝統と格式あるこの学校に通うのは、名家の令嬢ばかり。おまけに外... ▼もっと読む
212,繰繰れ！コックリさん（TVアニメ動画）,2014年秋アニメ,3.6,https://img.anikore.jp/images/anime/2/3/5/8235/8235.jpg?width=122&height=122&type=crop,"コックリさん
コックリさん
おいでください……

それは禁じられた遊戯(あそび)
けっして一人でやってはいけない
コックリさんがやってきて
あなたに取り憑いて... ▼もっと読む"
213,アスタロッテのおもちゃ！（TVアニメ動画）,2011年春アニメ,3.5,https://img.anikore.jp/images/anime/9/2/9/2929/2929.jpg?width=122&height=122&type=crop,就職活動中の直哉（ナオヤ）が謎の女性に連れてこられたのはなんと妖魔の国「ユグヴァルランド」だった！ナオヤはそこでロッテ王女の後宮（ハーレム）入りを命じられた。ワガママだけど実は寂しがり屋なロッテ... ▼もっと読む
214,ハナヤマタ（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/1/1/8011/8011.jpg?width=122&height=122&type=crop,容姿も普通、頭も普通、美術や体育……何だって普通。そんなフツウだらけのぱっとしない14歳、関谷なる。おとぎばなしに出てくるような“ヒロイン”に憧れて、いつかこんな世界から連れ去ってくれる誰かを待... ▼もっと読む
215,xxxHOLiC ホリック（TVアニメ動画）,2006年春アニメ,3.8,https://img.anikore.jp/images/anime/8/8/8/888/888.jpg?width=122&height=122&type=crop,アヤカシに好かれてしまう高校生・四月一日君尋は、願いを叶えるミセの女主人・壱原侑子と出会う。アヤカシが寄り付かない体にしてもらう為、その対価として彼女の下で半ば強制的にバイトをしている間に、悩み... ▼もっと読む
216,マケン姫っ！（TVアニメ動画）,2011年秋アニメ,3.2,https://img.anikore.jp/images/anime/9/8/6/2986/2986.jpg?width=122&height=122&type=crop,共学へ移行したばかりの元・女学園「天日学園」へ入学した、主人公・大山タケルは、そこで「マケン」という特殊な能力を持った武器の数々を目にする。この学園では、生徒1人1人にそれぞれに適した「マケン」... ▼もっと読む
217,夜桜四重奏 ハナノウタ（TVアニメ動画）,2013年秋アニメ,3.7,https://img.anikore.jp/images/anime/6/5/5/7655/7655.jpg?width=122&height=122&type=crop,あの世とこの世の間に存在する桜新町では、次々と奇怪な事件が頻発していた。ツンツンしつつもすぐに凹む“ツンヘコ”町長のヒメ、ヒメを支える秋名、妖怪サトリのアオ、半妖で言霊使いのことは、4人組が事件... ▼もっと読む
218,君と僕。（TVアニメ動画）,2011年秋アニメ,3.8,https://img.anikore.jp/images/anime/2/5/7/3257/3257.jpg?width=122&height=122&type=crop,熱血からは程遠い、でもこれが青春ってやつですか！？ 双子の兄弟、悠太＆祐希と要、春は幼稚園からの幼なじみ。仲がいいのか悪いのかいまいち微妙なところだが、高校生になった今もつるんでいる。最近は転校... ▼もっと読む
219,純潔のマリア（TVアニメ動画）,2015年冬アニメ,3.7,https://img.anikore.jp/images/anime/1/8/6/8186/8186.jpg?width=122&height=122&type=crop,百年戦争の時代に生きる最強の魔女マリア。戦が嫌いで、強力な魔力で戦場を蹂躙してきた彼女は、実は処女。恋はしたいけどその先はちょっと怖いお年頃。でも女夢魔アルテミスと男夢魔プリアポスをひきつれ大暴... ▼もっと読む
220,ソウルイーター - SOUL EATER（TVアニメ動画）,2008年春アニメ,3.8,https://img.anikore.jp/517mO9heQYL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,死神武器職人専門学校－通称「死武専」。その生徒である「職人」と「武器」。その目的はただ一つ。“99個の鬼神の卵と化した魂”と“1個の魔女の魂”を武器に食べさせ、死神様の武器「デスサイズ」を作るこ... ▼もっと読む
221,旦那が何を言っているかわからない件（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/1/0/5/8105/8105.jpg?width=122&height=122&type=crop,クール教信者原作の4コマ漫画をアニメ化したラブコメディ。仕事熱心なごく普通のOL妻・カオルと、半ニートで重度なオタクの旦那・ハジメ。旦那に振り回されたり心配したり、それでも恥ずかしいほど仲の良い... ▼もっと読む
222,人生相談テレビアニメーション「人生」（TVアニメ動画）,2014年夏アニメ,3.5,https://img.anikore.jp/images/anime/0/1/2/8012/8012.jpg?width=122&height=122&type=crop,"九文学園第二新聞部に所属する赤松勇樹（あかまつ・ゆうき）は、入部早々に部長の二階堂彩香（にかいどう・あやか）から、人生相談コーナーの担当を命じられる。
生徒たちから寄せられた悩みに答えるのは、... ▼もっと読む"
223,DOG DAYS' (2期)（TVアニメ動画）,2012年夏アニメ,3.7,https://img.anikore.jp/images/anime/5/0/5/3505/3505.jpg?width=122&height=122&type=crop,春に訪れた出逢いと別れから３カ月―――勇者シンク、再び『フロニャルド』へ召喚！　今度は幼馴染みのレベッカと従姉妹のナナミも一緒に召喚！　ナナミに至っては、ガレットの勇者にいきなり大抜擢！！　そし... ▼もっと読む
224,家庭教師ヒットマンREBORN！[リボーン]（TVアニメ動画）,2006年秋アニメ,3.9,https://img.anikore.jp/51PHBMBW3KL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"運動も勉強も苦手で何事もすぐに諦めてしまう、うだつのあがらない少年・沢田綱吉（通称ツナ）の前に家庭教師として現れたのは、ヒットマンを名乗るリボーンという名の赤ん坊。
リボーンの目的はツナをイタ... ▼もっと読む"
225,デンキ街の本屋さん（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/2/3/6/8236/8236.jpg?width=122&height=122&type=crop,"「コミック専門書店 うまのほね」

そこではみんな何かのマニアだったり、コアなファンだったりと濃い目のキャラ多し。

新刊を並べたり、シュリンク掛けたり、女子力の低さに戦慄したり、エロ本... ▼もっと読む"
226,ひだまりスケッチ（TVアニメ動画）,2007年冬アニメ,3.8,https://img.anikore.jp/51OzlVvX3sL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"憧れのやまぶき高校美術科に、見事合格したゆの。
自宅から遠いため、親元を離れ学校の門前にあるアパート「ひだまり荘」で一人暮らしをすることなった。
隣室に住む同級生の宮子、階下に住む上級生のヒ... ▼もっと読む"
227,アルカナ・ファミリア -La storia della Arcana Famiglia-（TVアニメ動画）,2012年夏アニメ,3.5,https://img.anikore.jp/images/anime/7/4/7/3747/3747.jpg?width=122&height=122&type=crop,地中海に浮かぶ小さな島「レガーロ島」を舞台に、特殊な力を持つ組織「アルカナ・ファミリア<神秘の家族>」のボスの娘・フェリチータ（主人公）を中心とした運命と絆を描く。フェリチータがアル... ▼もっと読む
228,ハロー！！ きんいろモザイク（TVアニメ動画）,2015年春アニメ,3.8,https://img.anikore.jp/images/anime/1/5/3/8153/8153.jpg?width=122&height=122&type=crop,アリス・カータレット、16歳。金髪碧眼のイギリス少女ですが、１年前から日本にホームステイ中。親友の純和風女子高生・大宮忍の家に迎えられ、日本の高校生活をめいっぱい楽しんできました。ところが、きら... ▼もっと読む
229,断裁分離のクライムエッジ（TVアニメ動画）,2013年春アニメ,3.2,https://img.anikore.jp/images/anime/9/9/2/3992/3992.jpg?width=122&height=122&type=crop,女性の髪を切ることが大好きな中学生の少年・灰村切は、ある日の帰宅時に偶然立ち寄った洋館で、長く美しい黒髪を持つ少女・武者小路祝と出会う。祝の髪はどんなことをしても切れない、呪われた髪だった。だが... ▼もっと読む
230,モンスター娘のいる日常（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/3/2/5/9325/9325.jpg?width=122&height=122&type=crop,"人間以外の種族との交流が認められた日本が舞台となる。

主人公・来留主公人（くるす・きみひと）の家に、下半身が蛇のラミア族のミーア、鳥の翼と脚をもつハーピー族のパピ、下半身が馬のケンタウロス... ▼もっと読む"
231,さばげぶっ！（TVアニメ動画）,2014年夏アニメ,3.5,https://img.anikore.jp/images/anime/6/9/8/7698/7698.jpg?width=122&height=122&type=crop,主人公・園川モモカは転校してきた梧桐学園高校でなぜかサバゲ部に入ることに。しかしその部員たちは部長の 鳳美煌を筆頭に、一癖も二癖もあるメンバーばかりだった! ギャグ満載で贈るなんでもありの女子高... ▼もっと読む
232,大図書館の羊飼い（TVアニメ動画）,2014年秋アニメ,3.4,https://img.anikore.jp/images/anime/0/5/2/8052/8052.jpg?width=122&height=122&type=crop,学生数5万人、教職員8000人を数える国内有数の学校法人「汐美学園」。数多くの学生寮、各種スポーツ施設はもちろん、カフェレストランから路面電車まで備える充実ぶりで、特に「大図書館」は国立図書館に... ▼もっと読む
