,TITLE,SEASON,REVIEW_RANK,IMAGE
326,マクロスFRONTIER[フロンティア]（TVアニメ動画）,2008年春アニメ,4.1,https://img.anikore.jp/612kmJzpepL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
327,ニセコイ（TVアニメ動画）,2014年冬アニメ,3.9,https://img.anikore.jp/images/anime/6/7/0/7670/7670.jpg?width=122&height=122&type=crop
328,ハイスクールD×D（TVアニメ動画）,2012年冬アニメ,3.8,https://img.anikore.jp/images/anime/4/5/9/3459/3459.jpg?width=122&height=122&type=crop
329,新世界より（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/6/4/5/3645/3645.jpg?width=122&height=122&type=crop
330,ヨスガノソラ（TVアニメ動画）,2010年秋アニメ,3.6,https://img.anikore.jp/51MrcOiQa9L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
331,BACCANO！ バッカーノ！（TVアニメ動画）,2007年夏アニメ,4.1,https://img.anikore.jp/519vDcY8m-L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
332,ヨルムンガンド（TVアニメ動画）,2012年春アニメ,4.0,https://img.anikore.jp/images/anime/6/2/3/3623/3623.jpg?width=122&height=122&type=crop
333,東京喰種（TVアニメ動画）,2014年夏アニメ,3.9,https://img.anikore.jp/images/anime/9/7/9/7979/7979.jpg?width=122&height=122&type=crop
334,School Days-スクールデイズ（TVアニメ動画）,2007年夏アニメ,3.4,https://img.anikore.jp/51BzT5elVBL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
335,一週間フレンズ。（TVアニメ動画）,2014年春アニメ,3.9,https://img.anikore.jp/images/anime/8/5/4/7854/7854.jpg?width=122&height=122&type=crop
336,続 夏目友人帳（TVアニメ動画）,2009年冬アニメ,4.1,https://img.anikore.jp/images/anime/2/8/0/1280/1280.jpg?width=122&height=122&type=crop
337,となりの怪物くん（TVアニメ動画）,2012年秋アニメ,3.8,https://img.anikore.jp/images/anime/7/7/0/3770/3770.jpg?width=122&height=122&type=crop
338,あの夏で待ってる（TVアニメ動画）,2012年冬アニメ,3.7,https://img.anikore.jp/images/anime/4/3/8/3438/3438.jpg?width=122&height=122&type=crop
339,冴えない彼女の育てかた（TVアニメ動画）,2015年冬アニメ,3.9,https://img.anikore.jp/images/anime/9/7/2/7972/7972.jpg?width=122&height=122&type=crop
340,夏目友人帳 参（TVアニメ動画）,2011年夏アニメ,4.1,https://img.anikore.jp/images/anime/9/1/8/2918/2918.jpg?width=122&height=122&type=crop
341,琴浦さん（TVアニメ動画）,2013年冬アニメ,3.6,https://img.anikore.jp/images/anime/8/9/8/3898/3898.jpg?width=122&height=122&type=crop
342,PSYCHO-PASS サイコパス2（TVアニメ動画）,2014年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/0/6/7606/7606.jpg?width=122&height=122&type=crop
343,かんなぎ（TVアニメ動画）,2008年秋アニメ,3.7,https://img.anikore.jp/images/anime/2/4/7/1247/1247.jpg?width=122&height=122&type=crop
344,これはゾンビですか？ OF THE DEAD（TVアニメ動画）,2012年春アニメ,3.7,https://img.anikore.jp/images/anime/2/4/1/3241/3241.jpg?width=122&height=122&type=crop
345,図書館戦争（TVアニメ動画）,2008年春アニメ,3.7,https://img.anikore.jp/51kqZ240tmL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
346,攻殻機動隊S.A.C 2nd GIG（TVアニメ動画）,2004年冬アニメ,4.3,https://img.anikore.jp/images/anime/5/8/8/588/588.jpg?width=122&height=122&type=crop
347,お兄ちゃんだけど愛さえあれば関係ないよねっ（TVアニメ動画）,2012年秋アニメ,3.5,https://img.anikore.jp/images/anime/7/5/3/3753/3753.jpg?width=122&height=122&type=crop
348,のうりん（TVアニメ動画）,2014年冬アニメ,3.6,https://img.anikore.jp/images/anime/6/7/1/7671/7671.jpg?width=122&height=122&type=crop
349,BTOOOM！（TVアニメ動画）,2012年秋アニメ,3.6,https://img.anikore.jp/images/anime/8/5/0/3850/3850.jpg?width=122&height=122&type=crop
350,夏目友人帳 肆（TVアニメ動画）,2012年冬アニメ,4.1,https://img.anikore.jp/images/anime/4/5/7/3457/3457.jpg?width=122&height=122&type=crop
351,ベン・トー（TVアニメ動画）,2011年秋アニメ,3.6,https://img.anikore.jp/images/anime/9/9/2/2992/2992.jpg?width=122&height=122&type=crop
352,黒子のバスケ（TVアニメ動画）,2012年春アニメ,4.0,https://img.anikore.jp/images/anime/5/3/5/3535/3535.jpg?width=122&height=122&type=crop
353,恋と選挙とチョコレート（TVアニメ動画）,2012年夏アニメ,3.6,https://img.anikore.jp/images/anime/5/5/6/3556/3556.jpg?width=122&height=122&type=crop
354,あかね色に染まる坂（TVアニメ動画）,2008年秋アニメ,3.5,https://img.anikore.jp/51GyM0QqaSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
355,THE IDOLM@STER [アイドルマスター]（TVアニメ動画）,2011年夏アニメ,4.1,https://img.anikore.jp/images/anime/9/7/4/2974/2974.jpg?width=122&height=122&type=crop
356,ディーふらぐ！（TVアニメ動画）,2014年冬アニメ,3.8,https://img.anikore.jp/images/anime/7/6/0/7760/7760.jpg?width=122&height=122&type=crop
357,BLACK LAGOON The Second Barrage[ブラックラグーン・ザ・セカンドバラージ]（TVアニメ動画）,2006年秋アニメ,4.1,https://img.anikore.jp/51VcsqcyYrL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
358,神のみぞ知るセカイ 女神篇（TVアニメ動画）,2013年夏アニメ,4.0,https://img.anikore.jp/images/anime/5/2/7/7527/7527.jpg?width=122&height=122&type=crop
359,DARKER THAN BLACK-ダーカーザンブラック 流星の双子[ジェミニ]（TVアニメ動画）,2009年秋アニメ,3.9,https://img.anikore.jp/51%2Bx4FJc0VL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
360,Kanon カノン[京都アニメーション版]（TVアニメ動画）,2006年秋アニメ,3.9,https://img.anikore.jp/51VfyxjHcrL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
361,サーバント×サービス（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/0/8/1/6081/6081.jpg?width=122&height=122&type=crop
362,桜蘭高校ホスト部（TVアニメ動画）,2006年春アニメ,3.9,https://img.anikore.jp/images/anime/8/4/8/848/848.jpg?width=122&height=122&type=crop
363,灼眼のシャナIII (Final)（TVアニメ動画）,2011年秋アニメ,3.8,https://img.anikore.jp/images/anime/9/7/6/2976/2976.jpg?width=122&height=122&type=crop
364,ラブライブ！ School idol project(第2期)（TVアニメ動画）,2014年春アニメ,4.0,https://img.anikore.jp/images/anime/6/9/6/7696/7696.jpg?width=122&height=122&type=crop
365,生徒会役員共＊（第2期）（TVアニメ動画）,2014年冬アニメ,3.8,https://img.anikore.jp/images/anime/7/6/3/7763/7763.jpg?width=122&height=122&type=crop
366,ROBOTICS;NOTES [ロボティクスノーツ]（TVアニメ動画）,2012年秋アニメ,3.6,https://img.anikore.jp/images/anime/7/0/8/3708/3708.jpg?width=122&height=122&type=crop
367,ウィッチクラフトワークス（TVアニメ動画）,2014年冬アニメ,3.7,https://img.anikore.jp/images/anime/7/4/1/7741/7741.jpg?width=122&height=122&type=crop
368,じょしらく（TVアニメ動画）,2012年夏アニメ,3.7,https://img.anikore.jp/images/anime/7/4/3/3743/3743.jpg?width=122&height=122&type=crop
369,ハイキュー！！（TVアニメ動画）,2014年春アニメ,4.0,https://img.anikore.jp/images/anime/7/6/4/7764/7764.jpg?width=122&height=122&type=crop
370,おおきく振りかぶって（TVアニメ動画）,2007年春アニメ,4.0,https://img.anikore.jp/41V3Z7JpoDL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
371,宙のまにまに（TVアニメ動画）,2009年夏アニメ,3.6,https://img.anikore.jp/61DsPDLN98L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
372,屍鬼[シキ]（TVアニメ動画）,2010年夏アニメ,3.7,https://img.anikore.jp/51Ix1988GyL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
373,プリンセスラバー！（TVアニメ動画）,2009年夏アニメ,3.5,https://img.anikore.jp/61R4J%2B55u1L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
374,機動戦士ガンダム00[ダブルオー]（TVアニメ動画）,2007年秋アニメ,4.0,https://img.anikore.jp/images/anime/1/1/0/1110/1110.jpg?width=122&height=122&type=crop
375,貧乏神が！（TVアニメ動画）,2012年夏アニメ,3.7,https://img.anikore.jp/images/anime/7/4/2/3742/3742.jpg?width=122&height=122&type=crop
376,ジョジョの奇妙な冒険（TVアニメ動画）,2012年秋アニメ,4.0,https://img.anikore.jp/images/anime/8/5/2/3852/3852.jpg?width=122&height=122&type=crop
377,鋼殻のレギオス（TVアニメ動画）,2009年冬アニメ,3.6,https://img.anikore.jp/61l2DKaB7dL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
378,To LOVEる－とらぶる－ダークネス（TVアニメ動画）,2012年秋アニメ,3.9,https://img.anikore.jp/images/anime/7/1/4/3714/3714.jpg?width=122&height=122&type=crop
379,犬とハサミは使いよう（TVアニメ動画）,2013年夏アニメ,3.3,https://img.anikore.jp/images/anime/0/7/7/6077/6077.jpg?width=122&height=122&type=crop
380,ささみさん＠がんばらない（TVアニメ動画）,2013年冬アニメ,3.6,https://img.anikore.jp/images/anime/9/2/2/3922/3922.jpg?width=122&height=122&type=crop
381,FAIRY TAILフェアリーテイル（TVアニメ動画）,2009年秋アニメ,4.0,https://img.anikore.jp/51xQTuPeRjL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
382,ブラッドラッド（TVアニメ動画）,2013年夏アニメ,3.5,https://img.anikore.jp/images/anime/5/8/4/7584/7584.jpg?width=122&height=122&type=crop
383,咲-Saki- 全国編（TVアニメ動画）,2014年冬アニメ,3.8,https://img.anikore.jp/images/anime/6/9/3/7693/7693.jpg?width=122&height=122&type=crop
384,BLOOD+ ブラッドプラス（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/images/anime/8/0/8/808/808.jpg?width=122&height=122&type=crop
385,弱虫ペダル（TVアニメ動画）,2013年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/1/3/7613/7613.jpg?width=122&height=122&type=crop
386,魔弾の王と戦姫（TVアニメ動画）,2014年秋アニメ,3.6,https://img.anikore.jp/images/anime/1/6/5/8165/8165.jpg?width=122&height=122&type=crop
387,下ネタという概念が存在しない退屈な世界（TVアニメ動画）,2015年夏アニメ,3.5,https://img.anikore.jp/images/anime/0/5/4/9054/9054.jpg?width=122&height=122&type=crop
388,恋愛ラボ-LOVE LAB-（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/7/5/3975/3975.jpg?width=122&height=122&type=crop
389,NO.6 ナンバーシックス（TVアニメ動画）,2011年夏アニメ,3.5,https://img.anikore.jp/images/anime/8/5/5/2855/2855.jpg?width=122&height=122&type=crop
390,ハマトラ（TVアニメ動画）,2014年冬アニメ,3.4,https://img.anikore.jp/images/anime/7/3/5/7735/7735.jpg?width=122&height=122&type=crop
391,フリージング（TVアニメ動画）,2011年冬アニメ,3.4,https://img.anikore.jp/images/anime/2/7/3/2273/2273.jpg?width=122&height=122&type=crop
392,ぬらりひょんの孫（TVアニメ動画）,2010年夏アニメ,3.7,https://img.anikore.jp/51V5iM7Fx4L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
393,ネトゲの嫁は女の子じゃないと思った？（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/0/7/9/10079/10079.jpg?width=122&height=122&type=crop
394,機動戦士ガンダム00 2nd season[ダブルオー セカンドシーズン]（TVアニメ動画）,2008年秋アニメ,4.0,https://img.anikore.jp/51ZSKuQk1QL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
395,B型H系（TVアニメ動画）,2010年春アニメ,3.5,https://img.anikore.jp/51ngK2Dbw2L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
396,好きっていいなよ。（TVアニメ動画）,2012年秋アニメ,3.5,https://img.anikore.jp/images/anime/7/5/4/3754/3754.jpg?width=122&height=122&type=crop
397,CHAOS;HEAD カオスヘッド（TVアニメ動画）,2008年秋アニメ,3.3,https://img.anikore.jp/images/anime/2/6/7/1267/1267.jpg?width=122&height=122&type=crop
398,神さまのいない日曜日（TVアニメ動画）,2013年夏アニメ,3.7,https://img.anikore.jp/images/anime/5/2/4/7524/7524.jpg?width=122&height=122&type=crop
399,蒼穹のファフナー（TVアニメ動画）,2004年夏アニメ,3.8,https://img.anikore.jp/518ELnbOyKL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
400,幽☆遊☆白書（TVアニメ動画）,1992年秋アニメ,3.9,https://img.anikore.jp/51C2MV954RL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
401,デジモンアドベンチャー（TVアニメ動画）,1999年冬アニメ,4.1,https://img.anikore.jp/51YY7904REL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
402,薄桜鬼（TVアニメ動画）,2010年春アニメ,4.0,https://img.anikore.jp/images/anime/4/5/1/1451/1451.jpg?width=122&height=122&type=crop
403,無限のリヴァイアス（TVアニメ動画）,1999年秋アニメ,3.8,https://img.anikore.jp/51J29ijE60L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
404,るろうに剣心 明治剣客浪漫譚（TVアニメ動画）,1996年冬アニメ,3.9,https://img.anikore.jp/images/anime/2/3/2/232/232.jpg?width=122&height=122&type=crop
405,ノラガミ ARAGOTO（TVアニメ動画）,2015年秋アニメ,3.9,https://img.anikore.jp/images/anime/4/5/0/9450/9450.jpg?width=122&height=122&type=crop
406,うたの☆プリンスさまっ♪ マジLOVE1000％（TVアニメ動画）,2011年夏アニメ,3.9,https://img.anikore.jp/images/anime/9/8/8/2988/2988.jpg?width=122&height=122&type=crop
407,風のスティグマ（風の聖痕）（TVアニメ動画）,2007年春アニメ,3.5,https://img.anikore.jp/51eV%2BhHCUdL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
408,おおきく振りかぶって 夏の大会編（TVアニメ動画）,2010年春アニメ,4.0,https://img.anikore.jp/51OZ8mzADbL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
409,さよなら絶望先生（TVアニメ動画）,2007年夏アニメ,3.8,https://img.anikore.jp/510MlgXZK8L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
410,繰繰れ！コックリさん（TVアニメ動画）,2014年秋アニメ,3.6,https://img.anikore.jp/images/anime/2/3/5/8235/8235.jpg?width=122&height=122&type=crop
411,フォーチュン アテリアル-赤い約束-[FORTUNE ARTERIAL]（TVアニメ動画）,2010年秋アニメ,3.6,https://img.anikore.jp/images/anime/0/9/5/2095/2095.jpg?width=122&height=122&type=crop
412,戦姫絶唱シンフォギア（TVアニメ動画）,2012年冬アニメ,3.7,https://img.anikore.jp/images/anime/5/0/4/3504/3504.jpg?width=122&height=122&type=crop
413,ヤマノススメ（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/3/3/3933/3933.jpg?width=122&height=122&type=crop
414,ノエイン もうひとりの君へ（TVアニメ動画）,2005年秋アニメ,3.7,https://img.anikore.jp/41SDZEYS0PL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
415,俺たちに翼はない（TVアニメ動画）,2011年春アニメ,3.5,https://img.anikore.jp/images/anime/7/3/0/2730/2730.jpg?width=122&height=122&type=crop
416,おとめ妖怪ざくろ（TVアニメ動画）,2010年秋アニメ,3.7,https://img.anikore.jp/images/anime/2/1/0/2210/2210.jpg?width=122&height=122&type=crop
417,アスタロッテのおもちゃ！（TVアニメ動画）,2011年春アニメ,3.5,https://img.anikore.jp/images/anime/9/2/9/2929/2929.jpg?width=122&height=122&type=crop
418,xxxHOLiC ホリック（TVアニメ動画）,2006年春アニメ,3.8,https://img.anikore.jp/images/anime/8/8/8/888/888.jpg?width=122&height=122&type=crop
419,魔法少女リリカルなのはStrikerS [ストライカーズ]（TVアニメ動画）,2007年春アニメ,3.9,https://img.anikore.jp/51xpK7ns9ML.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
420,終わりのセラフ 名古屋決戦編（TVアニメ動画）,2015年秋アニメ,3.6,https://img.anikore.jp/images/anime/8/2/5/8825/8825.jpg?width=122&height=122&type=crop
421,モーレツ宇宙海賊[パイレーツ]（TVアニメ動画）,2012年冬アニメ,3.7,https://img.anikore.jp/images/anime/2/9/3/2293/2293.jpg?width=122&height=122&type=crop
422,夜桜四重奏 ハナノウタ（TVアニメ動画）,2013年秋アニメ,3.7,https://img.anikore.jp/images/anime/6/5/5/7655/7655.jpg?width=122&height=122&type=crop
423,異国迷路のクロワーゼ The Animation （TVアニメ動画）,2011年夏アニメ,3.7,https://img.anikore.jp/images/anime/9/7/0/2970/2970.jpg?width=122&height=122&type=crop
424,ソウルイーター - SOUL EATER（TVアニメ動画）,2008年春アニメ,3.8,https://img.anikore.jp/517mO9heQYL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
425,selector infected WIXOSS（TVアニメ動画）,2014年春アニメ,3.7,https://img.anikore.jp/images/anime/9/0/2/7902/7902.jpg?width=122&height=122&type=crop
426,フラクタル（TVアニメ動画）,2011年冬アニメ,3.4,https://img.anikore.jp/51LXcqdHldL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
427,革命機ヴァルヴレイヴ 2ndシーズン（TVアニメ動画）,2013年秋アニメ,3.6,https://img.anikore.jp/images/anime/6/5/9/7659/7659.jpg?width=122&height=122&type=crop
428,人生相談テレビアニメーション「人生」（TVアニメ動画）,2014年夏アニメ,3.5,https://img.anikore.jp/images/anime/0/1/2/8012/8012.jpg?width=122&height=122&type=crop
429,ジョーカー・ゲーム（TVアニメ動画）,2016年春アニメ,3.6,https://img.anikore.jp/images/anime/0/8/5/10085/10085.jpg?width=122&height=122&type=crop
430,MAJOR 第1シリーズ-メジャー（TVアニメ動画）,2004年秋アニメ,3.9,https://img.anikore.jp/31KZ4Z352ZL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
431,学戦都市アスタリスク 2nd SEASON（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/4/2/9/10429/10429.jpg?width=122&height=122&type=crop
432,のだめカンタービレ（TVアニメ動画）,2007年冬アニメ,4.0,https://img.anikore.jp/51JaCTBUMxL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
433,ハチミツとクローバー（TVアニメ動画）,2005年春アニメ,3.9,https://img.anikore.jp/513AX0Zb9fL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
434,ハイキュー！！ セカンドシーズン（TVアニメ動画）,2015年秋アニメ,4.1,https://img.anikore.jp/images/anime/0/5/2/9052/9052.jpg?width=122&height=122&type=crop
435,BAMBOO BLADE バンブーブレード（TVアニメ動画）,2007年秋アニメ,3.7,https://img.anikore.jp/images/anime/0/9/5/1095/1095.jpg?width=122&height=122&type=crop
436,甘々と稲妻（TVアニメ動画）,2016年夏アニメ,3.7,https://img.anikore.jp/images/anime/4/9/8/10498/10498.jpg?width=122&height=122&type=crop
437,sola-そら（TVアニメ動画）,2007年春アニメ,3.6,https://img.anikore.jp/51TvOIng8pL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
438,ぎんぎつね（TVアニメ動画）,2013年秋アニメ,3.5,https://img.anikore.jp/images/anime/6/5/6/7656/7656.jpg?width=122&height=122&type=crop
439,キノの旅（TVアニメ動画）,2003年春アニメ,3.7,https://img.anikore.jp/images/anime/5/3/8/538/538.jpg?width=122&height=122&type=crop
440,もやしもん（TVアニメ動画）,2007年秋アニメ,3.7,https://img.anikore.jp/41GiFDHiDSL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
441,Re：CREATORS（レクリエイターズ）（TVアニメ動画）,2017年春アニメ,3.7,https://img.anikore.jp/images/anime/0/2/1/11021/11021.jpg?width=122&height=122&type=crop
442,田中くんはいつもけだるげ（TVアニメ動画）,2016年春アニメ,3.7,https://img.anikore.jp/images/anime/2/5/8/10258/10258.jpg?width=122&height=122&type=crop
443,普通の女子校生が【ろこどる】やってみた。（TVアニメ動画）,2014年夏アニメ,3.8,https://img.anikore.jp/images/anime/9/8/7/7987/7987.jpg?width=122&height=122&type=crop
444,世紀末オカルト学院（TVアニメ動画）,2010年夏アニメ,3.5,https://img.anikore.jp/51OkPnkyzuL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
445,テイルズ オブ ジ アビス-TALES OF THE ABYSS（TVアニメ動画）,2008年秋アニメ,3.8,https://img.anikore.jp/51bD6SI5NCL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
446,THE UNLIMITED -兵部京介-（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/4/2/3942/3942.jpg?width=122&height=122&type=crop
447,ガッチャマン クラウズ（TVアニメ動画）,2013年夏アニメ,3.8,https://img.anikore.jp/images/anime/5/9/7/7597/7597.jpg?width=122&height=122&type=crop
448,シリアルエクスペリメンツ・レイン[serial experiments lain]（TVアニメ動画）,1998年夏アニメ,3.7,https://img.anikore.jp/51cv9bviJOL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
449,セイクリッドセブン（TVアニメ動画）,2011年夏アニメ,3.5,https://img.anikore.jp/images/anime/9/8/5/2985/2985.jpg?width=122&height=122&type=crop
450,キズナイーバー（TVアニメ動画）,2016年春アニメ,3.5,https://img.anikore.jp/images/anime/1/8/3/10183/10183.jpg?width=122&height=122&type=crop
451,こばと。（TVアニメ動画）,2009年秋アニメ,3.9,https://img.anikore.jp/images/anime/3/8/8/1388/1388.jpg?width=122&height=122&type=crop
452,神撃のバハムート GENESIS（TVアニメ動画）,2014年秋アニメ,3.9,https://img.anikore.jp/images/anime/1/4/7/8147/8147.jpg?width=122&height=122&type=crop
453,初恋限定。(初恋リミテッド)（TVアニメ動画）,2009年春アニメ,3.7,https://img.anikore.jp/51zoSRyCZpL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
454,ラーゼフォン Rahxephon（TVアニメ動画）,2002年冬アニメ,3.7,https://img.anikore.jp/417H1T2CN9L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
455,うぽって（TVアニメ動画）,2012年春アニメ,3.4,https://img.anikore.jp/images/anime/6/0/0/3600/3600.jpg?width=122&height=122&type=crop
456,ONE OUTS - ワンナウツ（TVアニメ動画）,2008年秋アニメ,3.8,https://img.anikore.jp/51YTOzm-t-L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
457,蟲師 特別篇「日蝕む翳」（TVアニメ動画）,2014年冬アニメ,4.1,https://img.anikore.jp/images/anime/7/5/9/7759/7759.jpg?width=122&height=122&type=crop
458,薄桜鬼　碧血録[へっけつろく] 第2期（TVアニメ動画）,2010年秋アニメ,4.0,https://img.anikore.jp/61LId3v43hL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
459,げんしけん二代目（TVアニメ動画）,2013年夏アニメ,3.6,https://img.anikore.jp/images/anime/0/8/5/6085/6085.jpg?width=122&height=122&type=crop
460,MAJOR 第2シリーズ-メジャー（TVアニメ動画）,2005年秋アニメ,3.8,https://img.anikore.jp/514Y0785GRL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
461,シャーマンキング（TVアニメ動画）,2001年夏アニメ,3.7,https://img.anikore.jp/images/anime/3/7/9/379/379.jpg?width=122&height=122&type=crop
462,ゼロから始める魔法の書（TVアニメ動画）,2017年春アニメ,3.4,https://img.anikore.jp/images/anime/9/0/2/10902/10902.jpg?width=122&height=122&type=crop
463,ブレイク ブレイド（TVアニメ動画）,2014年春アニメ,3.5,https://img.anikore.jp/images/anime/8/9/3/7893/7893.jpg?width=122&height=122&type=crop
464,クロスゲーム（TVアニメ動画）,2009年春アニメ,3.9,https://img.anikore.jp/51ySp6LmzCL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
465,スクールランブル（TVアニメ動画）,2004年秋アニメ,3.8,https://img.anikore.jp/images/anime/6/9/2/692/692.jpg?width=122&height=122&type=crop
466,ツバサクロニクル（TVアニメ動画）,2005年春アニメ,3.6,https://img.anikore.jp/510RH0BFGEL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
467,エスカ＆ロジーのアトリエ～黄昏の空の錬金術士～（TVアニメ動画）,2014年春アニメ,3.3,https://img.anikore.jp/images/anime/9/0/0/7900/7900.jpg?width=122&height=122&type=crop
468,はじめの一歩（TVアニメ動画）,2000年秋アニメ,3.9,https://img.anikore.jp/images/anime/3/2/0/320/320.jpg?width=122&height=122&type=crop
469,青春×機関銃（TVアニメ動画）,2015年夏アニメ,3.4,https://img.anikore.jp/images/anime/2/4/4/9244/9244.jpg?width=122&height=122&type=crop
470,八犬伝ー東方八犬異聞ー（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/3/8/3938/3938.jpg?width=122&height=122&type=crop
471,SHOW BY ROCK！！（TVアニメ動画）,2015年春アニメ,3.7,https://img.anikore.jp/images/anime/4/6/2/8462/8462.jpg?width=122&height=122&type=crop
472,アルスラーン戦記 風塵乱舞（TVアニメ動画）,2016年夏アニメ,3.7,https://img.anikore.jp/images/anime/5/7/4/10574/10574.jpg?width=122&height=122&type=crop
473,うえきの法則（TVアニメ動画）,2005年春アニメ,3.7,https://img.anikore.jp/514BG31806L.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
474,やはりゲームでも俺の青春ラブコメはまちがっている。（OAD）,2013年9月19日,3.9,https://img.anikore.jp/images/anime/8/8/1/7881/7881.jpg?width=122&height=122&type=crop
475,シャングリ・ラ（TVアニメ動画）,2009年春アニメ,3.5,https://img.anikore.jp/51BR5NYAgoL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
476,曇天に笑う（TVアニメ動画）,2014年秋アニメ,3.5,https://img.anikore.jp/images/anime/0/5/4/8054/8054.jpg?width=122&height=122&type=crop
477,ゴーストハント（TVアニメ動画）,2006年秋アニメ,3.6,https://img.anikore.jp/41aiq17-ibL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
478,神様家族（TVアニメ動画）,2006年春アニメ,3.5,https://img.anikore.jp/images/anime/9/0/5/905/905.jpg?width=122&height=122&type=crop
479,おねがい☆ティーチャー（TVアニメ動画）,2002年冬アニメ,3.6,https://img.anikore.jp/51V6HNTXhkL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
480,げんしけん2（TVアニメ動画）,2007年秋アニメ,3.7,https://img.anikore.jp/51X50ieR6LL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
481,トライガン [TRIGUN]（TVアニメ動画）,1998年春アニメ,3.8,https://img.anikore.jp/images/anime/1/2/6/2126/2126.jpg?width=122&height=122&type=crop
482,藍より青し（TVアニメ動画）,2002年春アニメ,3.6,https://img.anikore.jp/images/anime/4/5/2/452/452.jpg?width=122&height=122&type=crop
483,サクラダリセット（TVアニメ動画）,2017年春アニメ,3.4,https://img.anikore.jp/images/anime/8/7/5/10875/10875.jpg?width=122&height=122&type=crop
484,ハチミツとクローバーII（TVアニメ動画）,2006年夏アニメ,3.9,https://img.anikore.jp/21N73HJD3TL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon
485,RAINBOW 二舎六房の七人-レインボウ（TVアニメ動画）,2010年春アニメ,3.8,https://img.anikore.jp/images/anime/4/6/9/1469/1469.jpg?width=122&height=122&type=crop
