,TITLE,SEASON,REVIEW_RANK,IMAGE,GAIYOU
49,夏目友人帳（TVアニメ動画）,2008年夏アニメ,4.1,https://img.anikore.jp/images/anime/2/2/2/1222/1222.jpg?width=122&height=122&type=crop,"魔妖怪が見える少年、夏目貴志はある日祖母の遺品である「友人帳」を手にする。しかし、その「友人帳」は祖母・レイコが負かし、名を奪った妖怪の名が書いてある契約書だった。
それ以来、名を返してもらお... ▼もっと読む"
50,ソードアートオンラインⅡ（TVアニメ動画）,2014年夏アニメ,4.0,https://img.anikore.jp/images/anime/9/2/9/7929/7929.jpg?width=122&height=122&type=crop,《SAO》事件から一年が経ったある日、キリトは、総務省《仮想課》の菊岡誠二郎から奇妙な依頼を受ける。それは、銃と鋼鉄のVRMMO《ガンゲイル・オンライン(GGO)》で突如発生した... ▼もっと読む
51,喰霊-零-（TVアニメ動画）,2008年秋アニメ,4.0,https://img.anikore.jp/51CxbxkapmL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"憎しみに揺れる魂を目覚めさせたのは誰？
それは闇の街を彷徨う、哀しみに暮れる迷い人。
運命の絆で繋がれた二人は…宿命の鎖を断ち切り、悪霊を討つ 。 ▼もっと読む"
52,ちはやふる（TVアニメ動画）,2011年秋アニメ,4.2,https://img.anikore.jp/images/anime/2/3/1/3231/3231.jpg?width=122&height=122&type=crop,姉がモデルの日本一になることが夢であった小学6年生の綾瀬千早は、福井から来た転校生・綿谷新に「自分のことでないと夢にしてはいけない」と諭される。そんな新の夢は競技かるたで名人になり、日本一になる... ▼もっと読む
53,鋼の錬金術師 FULLMETAL ALCHEMIST（TVアニメ動画）,2009年春アニメ,4.2,https://img.anikore.jp/images/anime/3/2/7/1327/1327.jpg?width=122&height=122&type=crop,"錬金術、それは「等価交換」の原則のもと、物質を理解、分解、そして再構築する、この世界で最先端の学術である。
この錬金術において、最大の“禁忌”とされるもの「人体錬成」。亡き母親を想うがゆえ、禁... ▼もっと読む"
54,AIR エアー（TVアニメ動画）,2005年冬アニメ,3.9,https://img.anikore.jp/51033F8V6TL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"国崎往人は旅を続ける人形使い。「法術」と呼ばれる不思議な力を用いて、道行く人々に芸を見せることで生きてきた。特にあてがある旅でもないが、彼は密かに探しているものがあった。
幼い頃、母が繰り返し... ▼もっと読む"
55,プラネテス - ΠΛΑΝΗΤΕΣ（TVアニメ動画）,2003年秋アニメ,4.0,https://img.anikore.jp/51X%2ByLUDoVL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"時代は2070年代（2075年以降）。人類は宇宙開発を進め、月面でのヘリウム3の採掘など、資源開発が商業規模で行われている。火星には実験居住施設もあり、木星・土星への有人探査計画も進んでいる。
... ▼もっと読む"
56,あの夏で待ってる（TVアニメ動画）,2012年冬アニメ,3.7,https://img.anikore.jp/images/anime/4/3/8/3438/3438.jpg?width=122&height=122&type=crop,『その夏の思い出が、僕達の永遠になる』　　空は、とても青く澄み渡って。 入道雲が、向こうの山を隠すほどに湧き上がって。 それはいつもの、僕らの街の風景なんだけど。 でも、かけがえのない「夏」だっ... ▼もっと読む
57,ゼロの使い魔 双月の騎士（TVアニメ動画）,2007年夏アニメ,3.8,https://img.anikore.jp/51HNSGvQZtL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,"双月が重なる時、先の戦争に参加したために元の世界(日本)に帰りそこね、もうしばらくルイズの使い魔でいることを選んだ才人。
ルイズも、ようやく才人を一人前の使い魔と認めたようで、... ▼もっと読む"
58,たまこまーけっと（TVアニメ動画）,2013年冬アニメ,3.7,https://img.anikore.jp/images/anime/9/4/4/3944/3944.jpg?width=122&height=122&type=crop,"餅屋の娘、たまこは餅が大好きな高校1年生。
学校ではバドミントン部に所属、友人らと部活動に励みながらも、家の手伝いと新作餅の開発にいそしんでいる。
向かいにはライバルの餅屋があり、その息子・... ▼もっと読む"
59,グリザイアの果実（TVアニメ動画）,2014年秋アニメ,3.8,https://img.anikore.jp/images/anime/0/6/9/8069/8069.jpg?width=122&height=122&type=crop,"──その学園は、少女達の果樹園だった。
外敵から隔離された学園にやってきたのは、生きる目的をなくした一人の少年。
守るべき物を見失い、後悔と贖罪のみに費やされる人生の中で、
その少年に残さ... ▼もっと読む"
60,銀魂’（TVアニメ動画）,2011年春アニメ,4.2,https://img.anikore.jp/511QaPVW9jL.jpg._AA240_.jpg?width=122&height=122&type=crop&category=amazon,人気マンガ『銀魂』のTVアニメシリーズ第2期。天人(宇宙人）が来襲して、突如価値観が変わってしまった町、江戸。宇宙人、高層ビル、バイクに電車などなど何でもありの世界で、変わらない“魂”を... ▼もっと読む
61,がっこうぐらし！（TVアニメ動画）,2015年夏アニメ,3.7,https://img.anikore.jp/images/anime/1/8/5/8185/8185.jpg?width=122&height=122&type=crop,学校に寝泊まりしちゃおうという学園生活部。シャベルを愛する(？)くるみ、皆をまとめるりーさん、おっとりした顧問のめぐ姉らに囲まれた丈槍ゆきの瞳に映る幸せな“日常”はしかし……!?... ▼もっと読む
62,カレイドスター（TVアニメ動画）,2003年春アニメ,4.1,https://img.anikore.jp/images/anime/5/2/3/523/523.jpg?width=122&height=122&type=crop,"アメリカに、サーカスとミュージカル、マジックを組み合わせたようなエンターテイメントを提供する集団があった。その名を「カレイドステージ」という。
幼い頃に見たカレイドステージに憧れ、単身日本から... ▼もっと読む"
63,有頂天家族（TVアニメ動画）,2013年夏アニメ,3.9,https://img.anikore.jp/images/anime/5/5/8/7558/7558.jpg?width=122&height=122&type=crop,京都には人間と狸と天狗が住んでいる。下鴨神社・糺(ただす)ノ森に暮らす下鴨家。狸界の頭領であった父・総一郎は、ある日何の前触れもなく狸鍋にされたのだが、その経緯は今も謎に包まれて... ▼もっと読む
